2020-01-31 16:47:46,518967;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;78,24780280937362;51,26035431478604;0,0024715124835711297;0,027032853857266694;0
2020-01-31 16:59:12,103199;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;71,66620188125405;47,06985197567023;0,0026929191798619745;0,01948450534570941;1
2020-01-31 17:10:16,363685;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;69,2784642135079;46,997921648216156;0,0027085513575440105;0,016585398301561964;2
2020-01-31 17:21:20,832493;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;67,35284007356935;46,31082084474632;0,0023315515706092875;0,019426355709319387;3
2020-01-31 17:31:17,743895;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;65,13218417291937;45,77977482930263;0,002438229104915683;0,02062123093568345;4
2020-01-31 17:40:41,307766;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;62,453840379323076;46,07140486259339;0,0030233767020448068;0,017112319850359197;5
2020-01-31 17:52:05,332894;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;57,3127292154201;45,05348768370585;0,0031820478196246675;0,017533570220289427;6
2020-01-31 18:03:14,607162;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;56,85243722547505;45,00455532213456;0,0026271683616664403;0,015870093177162887;7
2020-01-31 18:11:53,519704;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;55,213827846673205;44,87047275077661;0,0029952405388594073;0,018762748262331246;8
2020-01-31 18:20:27,897241;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;55,08833365894834;45,10083973450083;0,0037793841682743517;0,01893429220950706;9
2020-01-31 18:27:41,502032;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;52,849644315607236;44,12617119008041;0,005687579706090041;0,030101845341604313;10
2020-01-31 18:33:10,738481;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;50,252946190419664;44,35530737262764;0,005088155452120442;0,02210536391594138;11
2020-01-31 18:40:12,944024;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;50,854487692928664;44,568594279038926;0,004288575473538472;0,021980526545682076;12
2020-01-31 18:46:18,406435;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;49,711859547582165;44,392561159112034;0,0043993335564639436;0,018551387942821233;13
2020-01-31 18:53:54,150298;0,00983846188493304;0,230465169212197;65;0,76419768106336;0,977764292950417;0,207477052755299;2,40755160892487;6;922;34,16975366501484;27,846417357169432;0,008420109080584217;0,021824154889313586;14
